ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Souls' Day,All Souls' Day_lower,All Souls' Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Good Friday,Good Friday_lower,Good Friday_upper,Independence Day,Independence Day_lower,Independence Day_upper,Our Lady of Aparecida,Our Lady of Aparecida_lower,Our Lady of Aparecida_upper,Republic Proclamation Day,Republic Proclamation Day_lower,Republic Proclamation Day_upper,Tiradentes' Day,Tiradentes' Day_lower,Tiradentes' Day_upper,Universal Fraternization Day,Universal Fraternization Day_lower,Universal Fraternization Day_upper,Worker's Day,Worker's Day_lower,Worker's Day_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,categoria
2020-02-03,81.90061457212535,-23.78030070276308,231.46479252311215,81.09423640022837,82.67110562184511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35358362320673725,0.35358362320673725,0.35358362320673725,0.35358362320673725,0.35358362320673725,0.35358362320673725,0.0,0.0,0.0,110.85933061539593,MODA PRAIA
2020-02-04,81.67072895284419,-19.134310263127478,245.72770984079972,80.85082886073923,82.45521977699983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395398680776942,0.3395398680776942,0.3395398680776942,0.3395398680776942,0.3395398680776942,0.3395398680776942,0.0,0.0,0.0,109.40119748730203,MODA PRAIA
2020-02-05,81.44084333356301,-17.54955491066652,236.6725373709932,80.60742132125006,82.24893915540157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195466185568861,0.3195466185568861,0.3195466185568861,0.3195466185568861,0.3195466185568861,0.3195466185568861,0.0,0.0,0.0,107.46498943322419,MODA PRAIA
2020-02-06,81.21095771428186,-19.01360960239946,246.3933876439393,80.35896079349634,82.04035672890778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29391694626715836,0.29391694626715836,0.29391694626715836,0.29391694626715836,0.29391694626715836,0.29391694626715836,0.0,0.0,0.0,105.0802344090949,MODA PRAIA
2020-02-07,80.9810720950007,-30.321479414049477,242.5863207238598,80.11271636066748,81.8327963880053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26312856533754525,0.26312856533754525,0.26312856533754525,0.26312856533754525,0.26312856533754525,0.26312856533754525,0.0,0.0,0.0,102.28950541485455,MODA PRAIA
2020-02-08,80.7511864757195,-33.9595773161768,225.2346078782602,79.86911254754263,81.61818597952656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22780411694785757,0.22780411694785757,0.22780411694785757,0.22780411694785757,0.22780411694785757,0.22780411694785757,0.0,0.0,0.0,99.14663920331256,MODA PRAIA
2020-02-09,80.52130085643832,-39.316917299363,228.91937825960744,79.6258555301315,81.41234444823299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18868796295721052,0.18868796295721052,0.18868796295721052,0.18868796295721052,0.18868796295721052,0.18868796295721052,0.0,0.0,0.0,95.71470108970435,MODA PRAIA
2020-02-10,80.29141523715717,-34.681560180109656,219.45888205826037,79.37227683068875,81.20560521623776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14662025021930464,0.14662025021930464,0.14662025021930464,0.14662025021930464,0.14662025021930464,0.14662025021930464,0.0,0.0,0.0,92.06376262969124,MODA PRAIA
2020-02-11,80.061529617876,-34.049483010310155,229.73857847258324,79.10225404379466,80.98196851035055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10250906463480057,0.10250906463480057,0.10250906463480057,0.10250906463480057,0.10250906463480057,0.10250906463480057,0.0,0.0,0.0,88.26856213223586,MODA PRAIA
2020-02-12,79.83164399859486,-36.491158116100415,212.3609810167923,78.85849319405003,80.77574809482779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05730152674161672,0.05730152674161672,0.05730152674161672,0.05730152674161672,0.05730152674161672,0.05730152674161672,0.0,0.0,0.0,84.40611908200758,MODA PRAIA
2020-02-13,79.60175837931365,-53.22279435614378,225.36244661266812,78.60932956158872,80.57045992227063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011954688280083087,0.011954688280083087,0.011954688280083087,0.011954688280083087,0.011954688280083087,0.011954688280083087,0.0,0.0,0.0,80.55337258728484,MODA PRAIA
2020-02-14,79.37187276003247,-52.96801235509755,207.9745848341517,78.35078549581188,80.36442053511855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032592928013855715,-0.032592928013855715,-0.032592928013855715,-0.032592928013855715,-0.032592928013855715,-0.032592928013855715,0.0,0.0,0.0,76.78491102483981,MODA PRAIA
2020-02-15,79.14198714075131,-59.89840110301131,199.17905441819693,78.10554606094908,80.16044694298837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0754483441101702,-0.0754483441101702,-0.0754483441101702,-0.0754483441101702,-0.0754483441101702,-0.0754483441101702,0.0,0.0,0.0,73.17085526139324,MODA PRAIA
2020-02-16,78.91210152147016,-56.61522903218134,202.01112073292106,77.86130672194916,79.94945852551601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11578895969211322,-0.11578895969211322,-0.11578895969211322,-0.11578895969211322,-0.11578895969211322,-0.11578895969211322,0.0,0.0,0.0,69.7749513791807,MODA PRAIA
2020-02-17,78.68221590218899,-71.65492283589627,193.39090239678808,77.61718911964932,79.7427150082907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1528845471925015,-0.1528845471925015,-0.1528845471925015,-0.1528845471925015,-0.1528845471925015,-0.1528845471925015,0.0,0.0,0.0,66.65292095188018,MODA PRAIA
2020-02-18,78.45233028290778,-54.85120847096478,199.76655399391018,77.36740018790098,79.54028062310513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1861158534827484,-0.1861158534827484,-0.1861158534827484,-0.1861158534827484,-0.1861158534827484,-0.1861158534827484,0.0,0.0,0.0,63.85110787459393,MODA PRAIA
2020-02-19,78.22244466362662,-75.9001393165976,188.80751999059953,77.09693060089784,79.33426418928173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21498936647122643,-0.21498936647122643,-0.21498936647122643,-0.21498936647122643,-0.21498936647122643,-0.21498936647122643,0.0,0.0,0.0,61.40545084156296,MODA PRAIA
2020-02-20,77.99255904434547,-77.20508495069072,188.9054403648756,76.83583105971513,79.13059351175956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2391479286297317,-0.2391479286297317,-0.2391479286297317,-0.2391479286297317,-0.2391479286297317,-0.2391479286297317,0.0,0.0,0.0,59.34080010035821,MODA PRAIA
2020-02-21,77.76267342506429,-63.99491504668045,196.64248001053969,76.59174145731461,78.91618377090055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2583770095173968,-0.2583770095173968,-0.2583770095173968,-0.2583770095173968,-0.2583770095173968,-0.2583770095173968,0.0,0.0,0.0,57.67058641341824,MODA PRAIA
2020-02-22,77.53278780578316,-67.65543896329407,184.27322033861375,76.34678672610927,78.71631163259356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27260658178292474,-0.27260658178292474,-0.27260658178292474,-0.27260658178292474,-0.27260658178292474,-0.27260658178292474,0.0,0.0,0.0,56.396839545947785,MODA PRAIA
2020-02-23,77.30290218650194,-79.02612903147029,187.10452814822978,76.07801978812856,78.51677441899643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2819086759558716,-0.2819086759558716,-0.2819086759558716,-0.2819086759558716,-0.2819086759558716,-0.2819086759558716,0.0,0.0,0.0,55.51054338355893,MODA PRAIA
2020-02-24,77.07301656722076,-82.19070159289986,183.52328349107987,75.83917395348966,78.31725306303936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28649081476458604,-0.28649081476458604,-0.28649081476458604,-0.28649081476458604,-0.28649081476458604,-0.28649081476458604,0.0,0.0,0.0,54.99230525451325,MODA PRAIA
2020-02-25,76.84313094793961,-75.3937626932837,184.9799371100276,75.59310509286006,78.10784368486684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.286685644176921,-0.286685644176921,-0.286685644176921,-0.286685644176921,-0.286685644176921,-0.286685644176921,0.0,0.0,0.0,54.81330845155805,MODA PRAIA
2020-02-26,76.61324532865844,-81.80124359179071,175.57968838575675,75.35302490828245,77.92084285070726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28293718259224215,-0.28293718259224215,-0.28293718259224215,-0.28293718259224215,-0.28293718259224215,-0.28293718259224215,0.0,0.0,0.0,54.93650954611956,MODA PRAIA
2020-02-27,76.3833597093773,-64.96665412231962,188.8885947995632,75.09792376508373,77.71502750072622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27578419878581295,-0.27578419878581295,-0.27578419878581295,-0.27578419878581295,-0.27578419878581295,-0.27578419878581295,0.0,0.0,0.0,55.318036051358135,MODA PRAIA
2020-02-28,76.15347409009608,-79.98569481133167,195.2774152029663,74.84168286687542,77.50558837497942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2658413010178946,-0.2658413010178946,-0.2658413010178946,-0.2658413010178946,-0.2658413010178946,-0.2658413010178946,0.0,0.0,0.0,55.908735460952414,MODA PRAIA
2020-02-29,75.9235884708149,-63.20113422044915,180.8217547608216,74.57588564713971,77.30221250107118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25377837238440826,-0.25377837238440826,-0.25377837238440826,-0.25377837238440826,-0.25377837238440826,-0.25377837238440826,0.0,0.0,0.0,56.655823763107875,MODA PRAIA
2020-03-01,75.69370285153377,-73.42254677578548,187.86338613516745,74.31556496267585,77.09422698473655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24029901985711444,-0.24029901985711444,-0.24029901985711444,-0.24029901985711444,-0.24029901985711444,-0.24029901985711444,0.0,0.0,0.0,57.50458024695454,MODA PRAIA
2020-03-02,75.4638172322526,-71.71399286816569,186.5179368008777,74.06786418656758,76.88590315765926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22611871600478384,-0.22611871600478384,-0.22611871600478384,-0.22611871600478384,-0.22611871600478384,-0.22611871600478384,0.0,0.0,0.0,58.40003577487596,MODA PRAIA
2020-03-03,75.23393161297146,-77.47345561677746,185.31378054974266,73.8088715265533,76.67770470276592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21194330320170285,-0.21194330320170285,-0.21194330320170285,-0.21194330320170285,-0.21194330320170285,-0.21194330320170285,0.0,0.0,0.0,59.28860363406727,MODA PRAIA
2020-03-04,75.00404599369024,-69.24379853994922,185.2413315933503,73.55065627106711,76.47295650692477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19844850094066369,-0.19844850094066369,-0.19844850094066369,-0.19844850094066369,-0.19844850094066369,-0.19844850094066369,0.0,0.0,0.0,60.11960550175782,MODA PRAIA
2020-03-05,74.77416037440906,-65.73191425079332,190.5022384658353,73.29401110213676,76.26763597277886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1862610089868391,-0.1862610089868391,-0.1862610089868391,-0.1862610089868391,-0.1862610089868391,-0.1862610089868391,0.0,0.0,0.0,60.846649816927915,MODA PRAIA
2020-03-06,74.54427475512792,-76.64726629371113,192.06743723101988,73.04603027226317,76.06231543863298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17594173437632893,-0.17594173437632893,-0.17594173437632893,-0.17594173437632893,-0.17594173437632893,-0.17594173437632893,0.0,0.0,0.0,61.42882576688511,MODA PRAIA
2020-03-07,74.31438913584674,-72.37868752354765,198.5850935226452,72.80349943299031,75.85699490448708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16797159101060008,-0.16797159101060008,-0.16797159101060008,-0.16797159101060008,-0.16797159101060008,-0.16797159101060008,0.0,0.0,0.0,61.8316829577177,MODA PRAIA
2020-03-08,74.08450351656556,-71.16514316683494,202.5927326347043,72.55438222822013,75.64807925445338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1627402295355599,-0.1627402295355599,-0.1627402295355599,-0.1627402295355599,-0.1627402295355599,-0.1627402295355599,0.0,0.0,0.0,62.02797440925169,MODA PRAIA
2020-03-09,73.85461789728443,-69.1939592745588,184.23912219442786,72.3021794314092,75.43820340903338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16053795535217466,-0.16053795535217466,-0.16053795535217466,-0.16053795535217466,-0.16053795535217466,-0.16053795535217466,0.0,0.0,0.0,61.998148546738264,MODA PRAIA
2020-03-10,73.62473227800321,-72.31573664363891,204.10969266487817,72.05224160009972,75.22584216128791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1615509872193574,-0.1615509872193574,-0.1615509872193574,-0.1615509872193574,-0.1615509872193574,-0.1615509872193574,0.0,0.0,0.0,61.7305840947309,MODA PRAIA
2020-03-11,73.39484665872207,-69.07855324397913,195.05051671856117,71.78790127487768,75.01201472470801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.165860101326403,-0.165860101326403,-0.165860101326403,-0.165860101326403,-0.165860101326403,-0.165860101326403,0.0,0.0,0.0,61.22156995507062,MODA PRAIA
2020-03-12,73.1649610394409,-76.39482041022117,179.25458060275142,71.54138010441338,74.80383699659298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17344259927778075,-0.17344259927778075,-0.17344259927778075,-0.17344259927778075,-0.17344259927778075,-0.17344259927778075,0.0,0.0,0.0,60.475040020702714,MODA PRAIA
2020-03-13,72.93507542015972,-69.59930070006305,189.91275329066949,71.29846580298033,74.60038912244372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18417743641176293,-0.18417743641176293,-0.18417743641176293,-0.18417743641176293,-0.18417743641176293,-0.18417743641176293,0.0,0.0,0.0,59.502080204776114,MODA PRAIA
2020-03-14,72.70518980087859,-74.4953931946796,190.64820355336363,71.04668681722447,74.3895206945218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19785325231801373,-0.19785325231801373,-0.19785325231801373,-0.19785325231801373,-0.19785325231801373,-0.19785325231801373,0.0,0.0,0.0,58.32023153837628,MODA PRAIA
2020-03-15,72.47530418159737,-76.97463330398249,180.61793290703682,70.78769101346732,74.18243741925251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.214178961108641,-0.214178961108641,-0.214178961108641,-0.214178961108641,-0.214178961108641,-0.214178961108641,0.0,0.0,0.0,56.9526188259501,MODA PRAIA
2020-03-16,72.24541856231622,-75.14888861733805,189.634405376945,70.53177103696888,73.97535414398332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23279648734555253,-0.23279648734555253,-0.23279648734555253,-0.23279648734555253,-0.23279648734555253,-0.23279648734555253,0.0,0.0,0.0,55.42693889419982,MODA PRAIA
2020-03-17,72.01553294303504,-75.36631988407235,183.5597105904672,70.28048346734111,73.7706858461056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25329517650053013,-0.25329517650053013,-0.25329517650053013,-0.25329517650053013,-0.25329517650053013,-0.25329517650053013,0.0,0.0,0.0,53.77434581544924,MODA PRAIA
2020-03-18,71.78564732375386,-83.43308302119421,182.7490507408221,70.01524825165508,73.57021667763976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2752273679330305,-0.2752273679330305,-0.2752273679330305,-0.2752273679330305,-0.2752273679330305,-0.2752273679330305,0.0,0.0,0.0,52.02827255546829,MODA PRAIA
2020-03-19,71.55576170447273,-78.22078677749117,192.22901841602229,69.75178358767648,73.37786104826054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2981245945514136,-0.2981245945514136,-0.2981245945514136,-0.2981245945514136,-0.2981245945514136,-0.2981245945514136,0.0,0.0,0.0,50.22322925850923,MODA PRAIA
2020-03-20,71.32587608519151,-79.58287447368045,180.92562653221972,69.49040213978108,73.17087990671136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3215138670138017,-0.3215138670138017,-0.3215138670138017,-0.3215138670138017,-0.3215138670138017,-0.3215138670138017,0.0,0.0,0.0,48.39361784689435,MODA PRAIA
2020-03-21,71.09599046591033,-86.26562341607828,189.77356923446584,69.24352911381825,72.96811968822206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34493351137949124,-0.34493351137949124,-0.34493351137949124,-0.34493351137949124,-0.34493351137949124,-0.34493351137949124,0.0,0.0,0.0,46.57260082950105,MODA PRAIA
2020-03-22,70.8661048466292,-76.01975982657311,177.51347472729842,68.9667249614694,72.76707236470978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3679480568554373,-0.3679480568554373,-0.3679480568554373,-0.3679480568554373,-0.3679480568554373,-0.3679480568554373,0.0,0.0,0.0,44.7910592713983,MODA PRAIA
2020-03-23,70.63621922734802,-85.80650906017564,179.50830077549043,68.69341864060439,72.56602504119745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3901617135244179,-0.3901617135244179,-0.3901617135244179,-0.3901617135244179,-0.3901617135244179,-0.3901617135244179,0.0,0.0,0.0,43.07667089671948,MODA PRAIA
2020-03-24,70.40633360806689,-93.92642010378512,179.87612554353797,68.43891972216393,72.36778057083124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4112300370103343,-0.4112300370103343,-0.4112300370103343,-0.4112300370103343,-0.4112300370103343,-0.4112300370103343,0.0,0.0,0.0,41.453134432659596,MODA PRAIA
2020-03-25,70.17644798878567,-91.21934544535344,171.40894076239258,68.16827879175216,72.15943420062604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.430869445899316,-0.430869445899316,-0.430869445899316,-0.430869445899316,-0.430869445899316,-0.430869445899316,0.0,0.0,0.0,39.93956072867542,MODA PRAIA
2020-03-26,69.94656236950449,-101.46956976266063,167.31268008524955,67.91586694600116,71.94740695292252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44886433595200537,-0.44886433595200537,-0.44886433595200537,-0.44886433595200537,-0.44886433595200537,-0.44886433595200537,0.0,0.0,0.0,38.55004509939133,MODA PRAIA
