id_data,id_loja,des_estabelecimento,id_produto,qtd_estoque
20191130,4,INDAIATUBA,20067,2
20191130,7,GLICERIO,14490,5
20191130,23,BRAGANÇA,31136,1
20191130,20,SOROCABA,34577,2
20191130,6,ITATIBA,31955,2
20191130,7,GLICERIO,19083,1
20191130,4,INDAIATUBA,15544,1
20191130,20,SOROCABA,17151,1
20191130,27,SALTO,20528,1
20191130,7,GLICERIO,34083,2
20191130,27,SALTO,22521,1
20191130,15,ATIBAIA,31092,2
20191130,20,SOROCABA,5580,1
20191130,8,CAMPINAS,15253,4
20191130,16,VALINHOS,34415,1
20191130,4,INDAIATUBA,6312,2
20191130,7,GLICERIO,17027,4
20191130,7,GLICERIO,34515,4
20191130,15,ATIBAIA,27937,10
20191130,8,CAMPINAS,33738,2
20191130,8,CAMPINAS,32985,1
20191130,4,INDAIATUBA,26396,2
20191130,20,SOROCABA,28333,1
20191130,20,SOROCABA,22517,1
20191130,20,SOROCABA,30575,1
20191130,8,CAMPINAS,20251,2
20191130,23,BRAGANÇA,26784,3
20191130,6,ITATIBA,821,4
20191130,20,SOROCABA,35199,2
20191130,20,SOROCABA,12595,11
20191130,6,ITATIBA,11645,8
20191130,8,CAMPINAS,15063,3
20191130,23,BRAGANÇA,22554,1
20191130,6,ITATIBA,34537,5
20191130,20,SOROCABA,21813,1
20191130,8,CAMPINAS,33029,2
20191130,4,INDAIATUBA,3001,1
20191130,9,SUMARE,15289,1
20191130,4,INDAIATUBA,19217,5
20191130,4,INDAIATUBA,28882,2
20191130,4,INDAIATUBA,15305,2
20191130,16,VALINHOS,19001,1
20191130,23,BRAGANÇA,27547,1
20191130,16,VALINHOS,20240,3
20191130,20,SOROCABA,32330,2
20191130,23,BRAGANÇA,34555,3
20191130,16,VALINHOS,15875,1
20191130,20,SOROCABA,18082,1
20191130,8,CAMPINAS,35115,3
20191130,4,INDAIATUBA,20984,3
20191130,9,SUMARE,34554,2
20191130,16,VALINHOS,32973,1
20191130,4,INDAIATUBA,30906,1
20191130,20,SOROCABA,26755,34
20191130,4,INDAIATUBA,6218,1
20191130,4,INDAIATUBA,30152,1
20191130,9,SUMARE,29047,7
20191130,8,CAMPINAS,20278,2
20191130,16,VALINHOS,15317,4
20191130,4,INDAIATUBA,20716,1
20191130,6,ITATIBA,16577,1
20191130,27,SALTO,7358,1
20191130,9,SUMARE,16207,4
20191130,6,ITATIBA,33373,2
20191130,27,SALTO,15278,3
20191130,9,SUMARE,15432,1
20191130,6,ITATIBA,19356,2
20191130,15,ATIBAIA,18346,2
20191130,20,SOROCABA,5786,3
20191130,16,VALINHOS,21193,2
20191130,20,SOROCABA,17178,1
20191130,16,VALINHOS,14677,1
20191130,27,SALTO,16812,1
20191130,16,VALINHOS,5249,4
20191130,7,GLICERIO,2071,4
20191130,15,ATIBAIA,20107,1
20191130,8,CAMPINAS,33880,3
20191130,9,SUMARE,34072,4
20191130,27,SALTO,16144,3
20191130,16,VALINHOS,22988,1
20191130,9,SUMARE,3237,4
20191130,4,INDAIATUBA,15046,4
20191130,27,SALTO,33374,2
20191130,9,SUMARE,30888,1
20191130,15,ATIBAIA,32816,1
20191130,15,ATIBAIA,16029,1
20191130,23,BRAGANÇA,30468,1
20191130,8,CAMPINAS,33295,1
20191130,9,SUMARE,16164,2
20191130,9,SUMARE,31896,4
20191130,20,SOROCABA,30160,1
20191130,16,VALINHOS,16962,1
20191130,20,SOROCABA,29398,1
20191130,9,SUMARE,4616,3
20191130,16,VALINHOS,10511,1
20191130,16,VALINHOS,34545,6
20191130,27,SALTO,94,10
20191130,9,SUMARE,34531,12
20191130,23,BRAGANÇA,34076,2
20191130,9,SUMARE,15529,1
20191130,27,SALTO,8159,4
20191130,27,SALTO,18021,1
20191130,15,ATIBAIA,11576,1
20191130,15,ATIBAIA,18295,2
20191130,8,CAMPINAS,26781,3
20191130,23,BRAGANÇA,24739,1
20191130,4,INDAIATUBA,19354,4
20191130,23,BRAGANÇA,21021,2
20191130,15,ATIBAIA,18086,2
20191130,20,SOROCABA,23049,8
20191130,8,CAMPINAS,13976,1
20191130,8,CAMPINAS,17060,1
20191130,27,SALTO,28345,1
20191130,4,INDAIATUBA,533,1
20191130,27,SALTO,34515,1
20191130,7,GLICERIO,19266,9
20191130,23,BRAGANÇA,18337,1
20191130,27,SALTO,16047,1
20191130,20,SOROCABA,34566,1
20191130,6,ITATIBA,20887,2
20191130,6,ITATIBA,24457,1
20191130,9,SUMARE,33629,3
20191130,23,BRAGANÇA,34041,2
20191130,4,INDAIATUBA,33765,3
20191130,27,SALTO,20153,1
20191130,4,INDAIATUBA,33377,1
20191130,23,BRAGANÇA,1583,5
20191130,23,BRAGANÇA,16217,2
20191130,9,SUMARE,8742,4
20191130,16,VALINHOS,7357,5
20191130,4,INDAIATUBA,33362,7
20191130,4,INDAIATUBA,19232,1
20191130,7,GLICERIO,18298,2
20191130,6,ITATIBA,17559,1
20191130,15,ATIBAIA,20110,3
20191130,16,VALINHOS,33654,2
20191130,27,SALTO,17148,1
20191130,4,INDAIATUBA,31842,3
20191130,16,VALINHOS,30241,1
20191130,9,SUMARE,238,3
20191130,4,INDAIATUBA,16964,1
20191130,27,SALTO,18581,1
20191130,27,SALTO,2437,3
20191130,7,GLICERIO,16068,1
20191130,8,CAMPINAS,30891,5
20191130,20,SOROCABA,34592,2
20191130,20,SOROCABA,22940,4
20191130,7,GLICERIO,9386,1
20191130,15,ATIBAIA,14928,12
20191130,8,CAMPINAS,24468,1
20191130,23,BRAGANÇA,22914,1
20191130,8,CAMPINAS,8762,3
20191130,15,ATIBAIA,14349,3
20191130,23,BRAGANÇA,19235,1
20191130,9,SUMARE,20892,3
20191130,16,VALINHOS,33930,1
20191130,20,SOROCABA,21064,2
20191130,16,VALINHOS,4359,1
20191130,27,SALTO,26724,4
20191130,16,VALINHOS,2267,11
20191130,8,CAMPINAS,15541,4
20191130,4,INDAIATUBA,34061,2
20191130,9,SUMARE,31042,3
20191130,4,INDAIATUBA,3098,8
20191130,7,GLICERIO,34863,1
20191130,7,GLICERIO,15294,3
20191130,20,SOROCABA,13962,1
20191130,15,ATIBAIA,29057,2
20191130,7,GLICERIO,20054,2
20191130,9,SUMARE,34513,2
20191130,16,VALINHOS,26737,3
20191130,20,SOROCABA,4588,5
20191130,7,GLICERIO,21136,2
20191130,20,SOROCABA,26768,1
20191130,23,BRAGANÇA,12760,3
20191130,8,CAMPINAS,33770,3
20191130,4,INDAIATUBA,11043,1
20191130,7,GLICERIO,14850,6
20191130,8,CAMPINAS,19374,2
20191130,6,ITATIBA,33777,1
20191130,7,GLICERIO,34396,1
20191130,7,GLICERIO,14979,2
20191130,20,SOROCABA,21282,1
20191130,20,SOROCABA,33605,1
20191130,16,VALINHOS,11077,2
20191130,4,INDAIATUBA,20486,1
20191130,20,SOROCABA,33255,2
20191130,9,SUMARE,16313,1
20191130,4,INDAIATUBA,6526,9
20191130,16,VALINHOS,34171,1
20191130,16,VALINHOS,18208,7
20191130,16,VALINHOS,32180,1
20191130,9,SUMARE,32863,1
20191130,8,CAMPINAS,34442,1
20191130,8,CAMPINAS,19368,2
20191130,4,INDAIATUBA,20276,3
20191130,4,INDAIATUBA,31143,1
20191130,20,SOROCABA,14647,4
20191130,7,GLICERIO,32863,1
20191130,20,SOROCABA,7882,15
20191130,8,CAMPINAS,30553,1
20191130,4,INDAIATUBA,20620,1
20191130,16,VALINHOS,31805,3
20191130,20,SOROCABA,20870,3
20191130,9,SUMARE,12735,2
20191130,20,SOROCABA,31216,2
20191130,20,SOROCABA,21308,1
20191130,4,INDAIATUBA,20259,1
20191130,15,ATIBAIA,16953,2
20191130,6,ITATIBA,32875,1
20191130,6,ITATIBA,17440,1
20191130,9,SUMARE,32286,2
20191130,9,SUMARE,4847,1
20191130,16,VALINHOS,21180,4
20191130,16,VALINHOS,4353,14
20191130,6,ITATIBA,15459,1
20191130,9,SUMARE,32337,3
20191130,20,SOROCABA,21300,1
20191130,23,BRAGANÇA,19991,1
20191130,9,SUMARE,1594,1
20191130,16,VALINHOS,20431,2
20191130,16,VALINHOS,34052,2
20191130,27,SALTO,11295,5
20191130,6,ITATIBA,12595,9
20191130,7,GLICERIO,27347,3
20191130,8,CAMPINAS,33631,3
20191130,15,ATIBAIA,33358,7
20191130,27,SALTO,18825,1
20191130,4,INDAIATUBA,34187,1
20191130,9,SUMARE,28345,1
20191130,6,ITATIBA,33885,1
20191130,15,ATIBAIA,34016,1
20191130,4,INDAIATUBA,31765,3
20191130,27,SALTO,33653,2
20191130,20,SOROCABA,1599,3
20191130,23,BRAGANÇA,21991,3
20191130,16,VALINHOS,6358,2
20191130,8,CAMPINAS,32296,1
20191130,27,SALTO,22937,2
20191130,6,ITATIBA,19335,2
20191130,4,INDAIATUBA,11078,1
20191130,16,VALINHOS,14644,1
20191130,8,CAMPINAS,12568,1
20191130,7,GLICERIO,26721,7
20191130,9,SUMARE,33625,3
20191130,8,CAMPINAS,25289,1
20191130,4,INDAIATUBA,22010,1
20191130,8,CAMPINAS,1595,1
20191130,23,BRAGANÇA,17962,1
20191130,8,CAMPINAS,32197,2
20191130,23,BRAGANÇA,29032,6
20191130,15,ATIBAIA,34809,1
20191130,15,ATIBAIA,21950,11
20191130,6,ITATIBA,6315,1
20191130,23,BRAGANÇA,33032,2
20191130,9,SUMARE,30114,2
20191130,4,INDAIATUBA,19372,1
20191130,15,ATIBAIA,16179,2
20191130,4,INDAIATUBA,30553,1
20191130,27,SALTO,14677,1
20191130,27,SALTO,20881,1
20191130,23,BRAGANÇA,10130,3
20191130,23,BRAGANÇA,22948,37
20191130,15,ATIBAIA,30646,1
20191130,16,VALINHOS,28783,1
20191130,16,VALINHOS,22238,1
20191130,16,VALINHOS,2509,2
20191130,4,INDAIATUBA,1623,4
20191130,4,INDAIATUBA,33219,1
20191130,7,GLICERIO,21273,1
20191130,7,GLICERIO,34553,1
20191130,16,VALINHOS,23024,1
20191130,23,BRAGANÇA,14644,1
20191130,9,SUMARE,1623,4
20191130,8,CAMPINAS,8749,2
20191130,16,VALINHOS,5114,4
20191130,20,SOROCABA,21805,3
20191130,4,INDAIATUBA,21951,1
20191130,15,ATIBAIA,18259,2
20191130,6,ITATIBA,2068,1
20191130,16,VALINHOS,14939,2
20191130,20,SOROCABA,21414,2
20191130,8,CAMPINAS,34078,4
20191130,27,SALTO,15273,21
20191130,9,SUMARE,18487,1
20191130,16,VALINHOS,14048,1
20191130,16,VALINHOS,30899,2
20191130,27,SALTO,33525,1
20191130,7,GLICERIO,35175,3
20191130,6,ITATIBA,34081,1
20191130,20,SOROCABA,5148,1
20191130,23,BRAGANÇA,18706,1
20191130,8,CAMPINAS,3198,1
20191130,4,INDAIATUBA,16595,1
20191130,27,SALTO,18195,30
20191130,15,ATIBAIA,17062,1
20191130,8,CAMPINAS,30115,2
20191130,20,SOROCABA,19869,1
20191130,23,BRAGANÇA,22530,2
20191130,27,SALTO,16963,1
20191130,16,VALINHOS,34270,7
20191130,4,INDAIATUBA,24330,1
20191130,7,GLICERIO,28357,2
20191130,6,ITATIBA,11575,1
20191130,8,CAMPINAS,14102,4
20191130,7,GLICERIO,29961,4
20191130,27,SALTO,371,4
20191130,27,SALTO,7329,2
20191130,16,VALINHOS,32818,1
20191130,7,GLICERIO,26439,1
20191130,16,VALINHOS,13140,3
20191130,8,CAMPINAS,8949,1
20191130,23,BRAGANÇA,6107,7
20191130,6,ITATIBA,22966,1
20191130,15,ATIBAIA,34765,1
20191130,23,BRAGANÇA,904,9
20191130,4,INDAIATUBA,8771,1
20191130,4,INDAIATUBA,20907,1
20191130,15,ATIBAIA,22631,1
20191130,4,INDAIATUBA,34508,2
20191130,23,BRAGANÇA,34504,1
20191130,23,BRAGANÇA,28492,1
20191130,4,INDAIATUBA,34012,1
20191130,16,VALINHOS,3007,1
20191130,15,ATIBAIA,9413,1
20191130,16,VALINHOS,24789,2
20191130,27,SALTO,20982,2
20191130,20,SOROCABA,13171,1
20191130,6,ITATIBA,33504,1
20191130,8,CAMPINAS,15289,2
20191130,16,VALINHOS,8264,2
20191130,6,ITATIBA,11856,2
20191130,7,GLICERIO,25906,4
20191130,4,INDAIATUBA,10183,1
20191130,7,GLICERIO,18003,2
20191130,15,ATIBAIA,16184,6
20191130,27,SALTO,12567,2
20191130,9,SUMARE,15322,2
20191130,23,BRAGANÇA,21231,2
20191130,16,VALINHOS,33286,1
20191130,20,SOROCABA,1066,2
20191130,20,SOROCABA,935,1
20191130,27,SALTO,10186,2
20191130,23,BRAGANÇA,13159,4
20191130,16,VALINHOS,15251,7
20191130,9,SUMARE,26033,1
20191130,20,SOROCABA,4836,4
20191130,15,ATIBAIA,31905,4
20191130,23,BRAGANÇA,23092,4
20191130,23,BRAGANÇA,33556,2
20191130,4,INDAIATUBA,34055,2
20191130,9,SUMARE,6116,5
20191130,8,CAMPINAS,14635,1
20191130,16,VALINHOS,20241,6
20191130,20,SOROCABA,33985,2
20191130,8,CAMPINAS,35171,6
20191130,15,ATIBAIA,31218,2
20191130,20,SOROCABA,34449,1
20191130,4,INDAIATUBA,11307,4
20191130,6,ITATIBA,28686,1
20191130,16,VALINHOS,20480,1
20191130,23,BRAGANÇA,22997,1
20191130,20,SOROCABA,32786,1
20191130,7,GLICERIO,4055,2
20191130,16,VALINHOS,22010,2
20191130,4,INDAIATUBA,25809,3
20191130,16,VALINHOS,19334,1
20191130,20,SOROCABA,8131,7
20191130,16,VALINHOS,20277,3
20191130,4,INDAIATUBA,30550,1
20191130,23,BRAGANÇA,24750,1
20191130,15,ATIBAIA,21194,1
20191130,4,INDAIATUBA,22547,1
20191130,9,SUMARE,905,2
20191130,7,GLICERIO,17191,1
20191130,4,INDAIATUBA,8755,1
20191130,16,VALINHOS,21413,2
20191130,15,ATIBAIA,14525,1
20191130,7,GLICERIO,20874,1
20191130,7,GLICERIO,31217,2
20191130,15,ATIBAIA,31911,3
20191130,8,CAMPINAS,20961,1
20191130,16,VALINHOS,15160,1
20191130,27,SALTO,3032,3
20191130,20,SOROCABA,30145,1
20191130,6,ITATIBA,19271,6
20191130,8,CAMPINAS,16149,5
20191130,27,SALTO,22940,4
20191130,9,SUMARE,34396,2
20191130,16,VALINHOS,6,7
20191130,6,ITATIBA,14637,1
20191130,6,ITATIBA,33001,1
20191130,6,ITATIBA,34521,2
20191130,20,SOROCABA,21100,24
20191130,7,GLICERIO,6669,8
20191130,16,VALINHOS,508,7
20191130,16,VALINHOS,21197,2
20191130,9,SUMARE,32273,3
20191130,6,ITATIBA,6117,4
20191130,8,CAMPINAS,32794,1
20191130,8,CAMPINAS,18248,1
20191130,7,GLICERIO,18195,32
20191130,16,VALINHOS,26759,7
20191130,15,ATIBAIA,16168,2
20191130,4,INDAIATUBA,16798,1
20191130,15,ATIBAIA,13144,6
20191130,16,VALINHOS,31764,3
20191130,20,SOROCABA,30493,1
20191130,20,SOROCABA,21849,2
20191130,4,INDAIATUBA,18192,3
20191130,7,GLICERIO,1293,1
20191130,16,VALINHOS,18341,2
20191130,9,SUMARE,12566,3
20191130,20,SOROCABA,33608,2
20191130,8,CAMPINAS,26760,5
20191130,8,CAMPINAS,3562,2
20191130,20,SOROCABA,28565,1
20191130,20,SOROCABA,26012,1
20191130,8,CAMPINAS,21142,2
20191130,4,INDAIATUBA,14926,4
20191130,6,ITATIBA,8981,1
20191130,9,SUMARE,18087,4
20191130,20,SOROCABA,30900,2
20191130,16,VALINHOS,15548,1
20191130,20,SOROCABA,10192,1
20191130,15,ATIBAIA,20796,2
20191130,15,ATIBAIA,28022,1
20191130,7,GLICERIO,2264,11
20191130,23,BRAGANÇA,26716,1
20191130,23,BRAGANÇA,24741,1
20191130,6,ITATIBA,15333,1
20191130,15,ATIBAIA,2418,2
20191130,20,SOROCABA,17976,3
20191130,9,SUMARE,6306,5
20191130,27,SALTO,1149,6
20191130,16,VALINHOS,34013,1
20191130,4,INDAIATUBA,16067,1
20191130,23,BRAGANÇA,18278,2
20191130,4,INDAIATUBA,31917,4
20191130,7,GLICERIO,19863,2
20191130,6,ITATIBA,30656,3
20191130,15,ATIBAIA,22523,1
20191130,23,BRAGANÇA,21795,1
20191130,4,INDAIATUBA,14620,3
20191130,20,SOROCABA,1167,1
20191130,15,ATIBAIA,20883,1
20191130,4,INDAIATUBA,31000,1
20191130,23,BRAGANÇA,17056,1
20191130,7,GLICERIO,16213,1
20191130,4,INDAIATUBA,18298,1
20191130,15,ATIBAIA,34140,1
20191130,23,BRAGANÇA,19360,1
20191130,23,BRAGANÇA,33591,1
20191130,9,SUMARE,2481,3
20191130,20,SOROCABA,22647,2
20191130,27,SALTO,13160,3
20191130,6,ITATIBA,31941,1
20191130,9,SUMARE,33805,1
20191130,20,SOROCABA,20205,1
20191130,16,VALINHOS,31838,3
20191130,7,GLICERIO,8749,3
20191130,16,VALINHOS,28351,1
20191130,23,BRAGANÇA,21067,1
20191130,16,VALINHOS,24480,1
20191130,6,ITATIBA,30116,2
20191130,7,GLICERIO,20791,2
20191130,9,SUMARE,20196,2
20191130,6,ITATIBA,14492,2
20191130,4,INDAIATUBA,2268,6
20191130,6,ITATIBA,22380,1
20191130,23,BRAGANÇA,30231,1
20191130,16,VALINHOS,24576,1
20191130,16,VALINHOS,33741,2
20191130,27,SALTO,26723,5
20191130,27,SALTO,11048,1
20191130,15,ATIBAIA,33359,8
20191130,20,SOROCABA,30245,9
20191130,20,SOROCABA,19613,1
20191130,4,INDAIATUBA,33651,2
20191130,23,BRAGANÇA,905,8
20191130,9,SUMARE,16802,1
20191130,8,CAMPINAS,20817,2
20191130,4,INDAIATUBA,10189,2
20191130,8,CAMPINAS,13274,3
20191130,4,INDAIATUBA,20299,1
20191130,8,CAMPINAS,5142,1
20191130,16,VALINHOS,15978,1
20191130,4,INDAIATUBA,33807,2
20191130,15,ATIBAIA,18292,2
20191130,6,ITATIBA,29993,1
20191130,7,GLICERIO,26313,4
20191130,9,SUMARE,18049,1
20191130,27,SALTO,22112,2
20191130,6,ITATIBA,22937,2
20191130,8,CAMPINAS,17627,1
20191130,7,GLICERIO,14103,4
20191130,8,CAMPINAS,27939,18
20191130,9,SUMARE,34303,1
20191130,16,VALINHOS,11322,8
20191130,23,BRAGANÇA,18484,4
20191130,27,SALTO,19366,2
20191130,7,GLICERIO,33998,2
20191130,9,SUMARE,34538,11
20191130,16,VALINHOS,24751,1
20191130,4,INDAIATUBA,17018,2
20191130,6,ITATIBA,1578,7
20191130,15,ATIBAIA,16119,2
20191130,7,GLICERIO,14936,1
20191130,6,ITATIBA,20807,3
20191130,9,SUMARE,33768,4
20191130,20,SOROCABA,16069,2
20191130,7,GLICERIO,18190,2
20191130,6,ITATIBA,32276,3
20191130,4,INDAIATUBA,30003,1
20191130,27,SALTO,14166,1
20191130,15,ATIBAIA,18385,1
20191130,6,ITATIBA,31161,4
20191130,9,SUMARE,26407,1
20191130,23,BRAGANÇA,32825,1
20191130,15,ATIBAIA,16098,3
20191130,6,ITATIBA,23042,2
20191130,16,VALINHOS,15543,4
20191130,20,SOROCABA,19227,1
20191130,9,SUMARE,33347,2
20191130,20,SOROCABA,1594,1
20191130,4,INDAIATUBA,18011,1
20191130,4,INDAIATUBA,30559,1
20191130,4,INDAIATUBA,25026,3
20191130,9,SUMARE,16152,1
20191130,9,SUMARE,14921,7
20191130,9,SUMARE,34429,1
20191130,7,GLICERIO,30663,1
20191130,23,BRAGANÇA,19349,1
20191130,8,CAMPINAS,26751,5
20191130,7,GLICERIO,34392,1
20191130,8,CAMPINAS,22716,1
20191130,9,SUMARE,31153,1
20191130,20,SOROCABA,26725,2
20191130,23,BRAGANÇA,26745,2
20191130,20,SOROCABA,28351,1
20191130,7,GLICERIO,27116,1
20191130,27,SALTO,22537,2
20191130,23,BRAGANÇA,26747,6
20191130,27,SALTO,23059,1
20191130,9,SUMARE,16731,1
20191130,20,SOROCABA,21319,1
20191130,23,BRAGANÇA,33114,1
20191130,8,CAMPINAS,419,4
20191130,20,SOROCABA,9698,6
20191130,6,ITATIBA,30122,2
20191130,4,INDAIATUBA,11795,1
20191130,16,VALINHOS,31041,1
20191130,23,BRAGANÇA,8300,1
20191130,27,SALTO,17018,2
20191130,15,ATIBAIA,20872,1
20191130,4,INDAIATUBA,17158,1
20191130,7,GLICERIO,33585,2
20191130,16,VALINHOS,32322,1
20191130,16,VALINHOS,28335,2
20191130,8,CAMPINAS,4873,1
20191130,15,ATIBAIA,23713,1
20191130,23,BRAGANÇA,16582,2
20191130,20,SOROCABA,8949,7
20191130,27,SALTO,14820,3
20191130,20,SOROCABA,7360,5
20191130,6,ITATIBA,17075,1
20191130,9,SUMARE,3107,4
20191130,27,SALTO,30693,1
20191130,15,ATIBAIA,19524,1
20191130,8,CAMPINAS,15003,1
20191130,8,CAMPINAS,10179,1
20191130,23,BRAGANÇA,554,1
20191130,16,VALINHOS,33797,2
20191130,23,BRAGANÇA,33364,7
20191130,4,INDAIATUBA,28467,1
20191130,8,CAMPINAS,28643,1
20191130,9,SUMARE,28997,1
20191130,9,SUMARE,30120,2
20191130,7,GLICERIO,28481,3
20191130,16,VALINHOS,20121,1
20191130,6,ITATIBA,7328,5
20191130,8,CAMPINAS,21253,2
20191130,4,INDAIATUBA,16192,3
20191130,23,BRAGANÇA,34129,2
20191130,27,SALTO,33326,2
20191130,27,SALTO,27228,2
20191130,23,BRAGANÇA,33538,1
20191130,20,SOROCABA,21819,2
20191130,27,SALTO,32800,2
20191130,4,INDAIATUBA,18266,3
20191130,4,INDAIATUBA,32327,1
20191130,8,CAMPINAS,32810,2
20191130,27,SALTO,24432,1
20191130,4,INDAIATUBA,6108,3
20191130,16,VALINHOS,31938,1
20191130,8,CAMPINAS,17508,1
20191130,9,SUMARE,15280,3
20191130,16,VALINHOS,29034,3
20191130,9,SUMARE,22288,1
20191130,27,SALTO,32985,1
20191130,7,GLICERIO,32292,2
20191130,23,BRAGANÇA,16755,2
20191130,16,VALINHOS,18852,1
20191130,6,ITATIBA,21247,2
20191130,7,GLICERIO,6316,1
20191130,4,INDAIATUBA,3566,4
20191130,23,BRAGANÇA,20254,3
20191130,7,GLICERIO,14943,7
20191130,8,CAMPINAS,16246,1
20191130,27,SALTO,28948,1
20191130,23,BRAGANÇA,15271,1
20191130,9,SUMARE,17086,2
20191130,16,VALINHOS,34834,1
20191130,9,SUMARE,16315,3
20191130,4,INDAIATUBA,33622,3
20191130,20,SOROCABA,6723,7
20191130,8,CAMPINAS,21217,2
20191130,23,BRAGANÇA,34502,1
20191130,9,SUMARE,18169,5
20191130,9,SUMARE,17976,2
20191130,27,SALTO,21985,1
20191130,27,SALTO,3103,2
20191130,23,BRAGANÇA,26380,3
20191130,8,CAMPINAS,14920,4
20191130,6,ITATIBA,20256,3
20191130,27,SALTO,93,2
20191130,4,INDAIATUBA,26309,1
20191130,23,BRAGANÇA,15306,8
20191130,16,VALINHOS,22556,1
20191130,20,SOROCABA,6300,4
20191130,23,BRAGANÇA,5116,6
20191130,15,ATIBAIA,34509,2
20191130,27,SALTO,233,2
20191130,15,ATIBAIA,32821,1
20191130,7,GLICERIO,26451,1
20191130,9,SUMARE,1558,5
20191130,4,INDAIATUBA,15316,8
20191130,8,CAMPINAS,16308,1
20191130,23,BRAGANÇA,23040,2
20191130,7,GLICERIO,14642,1
20191130,15,ATIBAIA,1151,9
20191130,8,CAMPINAS,11063,1
20191130,4,INDAIATUBA,23157,1
20191130,9,SUMARE,20569,1
20191130,23,BRAGANÇA,30235,1
20191130,8,CAMPINAS,30241,1
20191130,6,ITATIBA,34716,1
20191130,9,SUMARE,33922,2
20191130,15,ATIBAIA,16972,2
20191130,27,SALTO,30069,1
20191130,9,SUMARE,10094,1
20191130,16,VALINHOS,714,3
20191130,4,INDAIATUBA,34519,1
20191130,7,GLICERIO,21108,2
20191130,27,SALTO,22745,2
20191130,8,CAMPINAS,34048,1
20191130,20,SOROCABA,2725,2
20191130,27,SALTO,34193,2
20191130,4,INDAIATUBA,10435,2
20191130,16,VALINHOS,20113,2
20191130,7,GLICERIO,11041,1
20191130,15,ATIBAIA,19328,1
20191130,15,ATIBAIA,33871,3
20191130,8,CAMPINAS,16090,1
20191130,20,SOROCABA,8153,4
20191130,6,ITATIBA,20254,3
20191130,7,GLICERIO,34304,1
20191130,27,SALTO,32203,1
20191130,16,VALINHOS,25026,3
20191130,9,SUMARE,19267,12
20191130,20,SOROCABA,21252,2
20191130,7,GLICERIO,18824,1
20191130,8,CAMPINAS,33632,1
20191130,9,SUMARE,34524,2
20191130,7,GLICERIO,22599,1
20191130,27,SALTO,21097,1
20191130,6,ITATIBA,15050,2
20191130,7,GLICERIO,27437,1
20191130,15,ATIBAIA,6545,2
20191130,27,SALTO,1020,2
20191130,9,SUMARE,21184,4
20191130,23,BRAGANÇA,10170,1
20191130,16,VALINHOS,13143,5
20191130,8,CAMPINAS,30894,2
20191130,9,SUMARE,16157,6
20191130,6,ITATIBA,31175,2
20191130,27,SALTO,8945,3
20191130,9,SUMARE,16067,1
20191130,27,SALTO,32784,1
20191130,7,GLICERIO,14637,1
20191130,4,INDAIATUBA,14937,1
20191130,15,ATIBAIA,13137,7
20191130,4,INDAIATUBA,32312,1
20191130,16,VALINHOS,903,6
20191130,4,INDAIATUBA,26779,1
20191130,20,SOROCABA,18602,2
20191130,8,CAMPINAS,33882,1
20191130,20,SOROCABA,15012,1
20191130,15,ATIBAIA,20432,2
20191130,20,SOROCABA,20065,2
20191130,4,INDAIATUBA,6318,2
20191130,23,BRAGANÇA,15044,3
20191130,9,SUMARE,3301,2
20191130,4,INDAIATUBA,19363,2
20191130,6,ITATIBA,32195,1
20191130,4,INDAIATUBA,15252,3
20191130,16,VALINHOS,34753,3
20191130,9,SUMARE,17028,4
20191130,20,SOROCABA,31902,2
20191130,9,SUMARE,32991,1
20191130,7,GLICERIO,12329,3
20191130,9,SUMARE,30571,6
20191130,9,SUMARE,18298,1
20191130,23,BRAGANÇA,20814,1
20191130,23,BRAGANÇA,32290,5
20191130,7,GLICERIO,33002,1
20191130,16,VALINHOS,31221,4
20191130,6,ITATIBA,34189,1
20191130,27,SALTO,31210,2
20191130,8,CAMPINAS,31581,4
20191130,27,SALTO,886,2
20191130,16,VALINHOS,31715,1
20191130,7,GLICERIO,10195,2
20191130,27,SALTO,31952,2
20191130,9,SUMARE,30564,3
20191130,15,ATIBAIA,230,1
20191130,6,ITATIBA,32885,2
20191130,23,BRAGANÇA,16635,1
20191130,15,ATIBAIA,21306,1
20191130,7,GLICERIO,19942,1
20191130,15,ATIBAIA,18839,1
20191130,27,SALTO,33617,1
20191130,8,CAMPINAS,31582,2
20191130,23,BRAGANÇA,9760,1
20191130,7,GLICERIO,33753,2
20191130,9,SUMARE,34203,1
20191130,20,SOROCABA,18489,1
20191130,23,BRAGANÇA,12967,1
20191130,15,ATIBAIA,33755,2
20191130,9,SUMARE,21787,1
20191130,6,ITATIBA,13392,1
20191130,6,ITATIBA,14914,1
20191130,8,CAMPINAS,21792,2
20191130,4,INDAIATUBA,15277,4
20191130,9,SUMARE,6115,4
20191130,20,SOROCABA,20514,2
20191130,20,SOROCABA,9672,1
20191130,4,INDAIATUBA,31841,3
20191130,6,ITATIBA,22536,1
20191130,7,GLICERIO,24526,1
20191130,6,ITATIBA,1565,1
20191130,7,GLICERIO,11329,3
20191130,16,VALINHOS,5638,3
20191130,7,GLICERIO,24428,1
20191130,8,CAMPINAS,15241,3
20191130,8,CAMPINAS,11856,2
20191130,20,SOROCABA,6722,1
20191130,4,INDAIATUBA,34434,1
20191130,27,SALTO,32972,4
20191130,23,BRAGANÇA,16608,1
20191130,15,ATIBAIA,27226,3
20191130,7,GLICERIO,12942,2
20191130,16,VALINHOS,14038,4
